19.610521,-99.058509,2254.30,43.2,477,526298
19.610431,-99.058437,2254.20,45.4,478,527298
19.610336,-99.058362,2254.00,47.8,479,528299
19.610237,-99.058285,2254.10,49.6,480,529299
19.610134,-99.058205,2254.10,50.9,481,530299
19.610029,-99.058124,2253.50,51.3,482,531418
19.609924,-99.058043,2253.30,51.2,483,532425
19.609818,-99.057963,2253.50,51.7,484,533425
19.609713,-99.057880,2253.50,52.3,485,534425
19.609607,-99.057798,2253.20,52.0,486,535545
19.609502,-99.057717,2253.00,51.2,487,536545
19.609400,-99.057636,2253.10,50.5,488,537550
19.609300,-99.057558,2253.10,49.2,489,538550
19.609205,-99.057484,2253.10,44.7,490,539632
19.609126,-99.057418,2251.50,37.3,491,540636
19.609059,-99.057365,2249.50,31.2,492,542173
19.608995,-99.057317,2250.00,28.9,493,543173
19.608944,-99.057276,2250.00,22.7,494,544174
19.608907,-99.057247,2249.90,16.3,495,545177
19.608857,-99.057210,2250.10,12.3,496,546298
19.608826,-99.057192,2250.30,17.1,497,547300
19.608787,-99.057159,2250.50,22.5,498,548300
19.608736,-99.057120,2250.40,27.4,499,549300
19.608675,-99.057075,2250.40,31.3,500,550300
19.608607,-99.057023,2250.60,34.9,501,551302
19.608531,-99.056967,2250.80,38.1,502,552304
19.608447,-99.056903,2250.70,41.9,503,553423
19.608361,-99.056833,2250.60,43.6,504,554423
19.608267,-99.056761,2250.50,47.1,505,555423
19.608165,-99.056687,2250.30,49.3,506,556542
19.608063,-99.056608,2250.10,50.0,507,557546
19.607957,-99.056532,2250.30,50.9,508,558546
19.607851,-99.056452,2250.50,51.3,509,559546
19.607747,-99.056370,2250.70,50.7,510,560547
19.607646,-99.056291,2250.80,48.5,511,561547
19.607551,-99.056215,2250.80,46.4,512,562547
19.607462,-99.056141,2250.40,44.4,513,563547
19.607377,-99.056078,2250.40,39.9,514,564547
19.607304,-99.056021,2249.60,33.9,515,565547
19.607237,-99.055962,2248.60,36.6,516,566629
19.607170,-99.055902,2250.20,33.5,517,568169
19.607104,-99.055855,2250.40,30.0,518,569184
19.607003,-99.055793,2251.10,19.2,519,570296
19.606972,-99.055773,2251.80,14.0,520,571298
19.606951,-99.055756,2252.20,10.2,521,572298
19.606932,-99.055741,2252.10,10.1,522,573298
19.606910,-99.055725,2252.00,13.6,523,574299
19.606876,-99.055700,2252.10,19.8,524,575300
19.606830,-99.055665,2252.10,25.0,525,576300
19.606773,-99.055622,2252.30,29.6,526,577300
19.606705,-99.055572,2251.80,35.7,527,578420
19.606624,-99.055516,2251.50,40.4,528,579420
19.606542,-99.055453,2251.20,39.5,529,580541
19.606458,-99.055385,2251.60,44.9,530,581541
